"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MACROD2",-0.102042436974789,5.71609838709677,-0.322882905608674,0.747889239272393,0.939520460338757,-6.37976658446227
"SEC16B",0.0864779411764722,6.71089838709677,0.322845620913482,0.747917338960375,0.939520460338757,-6.37977848807635
"POLR2C",0.0331579831932807,10.4657548387097,0.322821306378035,0.747935663845412,0.939520460338757,-6.37978625006372
"ITPKA",-0.106302731092437,2.52293709677419,-0.322815944611285,0.747939704812473,0.939520460338757,-6.37978796163496
"RGS8",0.0323657563025209,0.284409677419355,0.322636444918187,0.748074991246661,0.939590699476084,-6.3798452447784
"FAM83D",-0.078723319327727,9.45826129032258,-0.322570189837126,0.748124928793208,0.939590699476084,-6.37986638052101
"FOXD4L5",-0.0254859243697479,0.129877419354839,-0.32251984585356,0.748162874607418,0.939590699476084,-6.3798824376421
"C12orf42",0.0777310924369744,0.924183870967742,0.322498439139445,0.748179009697971,0.939590699476084,-6.37988926451749
"FAM181A",0.0805039915966385,0.474408064516129,0.322268818902213,0.748352090696835,0.939734490626684,-6.37996246495349
"MRPL35",0.0318781512605018,9.71203870967742,0.322224874427135,0.748385216234904,0.939734490626684,-6.37997646805146
"CENPC1",-0.0407378151260502,8.42202419354839,-0.322046625460863,0.748519585967598,0.939804925143367,-6.38003324834546
"TSN",-0.0364846638655454,11.2141887096774,-0.322028799778358,0.748533023963852,0.939804925143367,-6.38003892490311
"POLG",-0.0464680672268898,10.1467532258064,-0.321842893687644,0.748673175034701,0.93992330612357,-6.38009810771387
"IFI6",-0.108834033613444,12.2093096774194,-0.321782042603411,0.74871905135998,0.939923322423977,-6.38011747212962
"HCG27",-0.0678376050420164,4.09509516129032,-0.321637955252468,0.748827684088654,0.940002116728707,-6.38016330996583
"TAF1B",-0.046314495798323,7.98943387096774,-0.321529766570934,0.748909254854318,0.940046932625981,-6.38019771407821
"CNIH4",0.0424203781512631,10.1581806451613,0.321254396227823,0.749116888172737,0.940225141202323,-6.38028523009075
"DPYSL5",0.219702521008404,2.77736774193548,0.321219787732326,0.749142984809834,0.940225141202323,-6.38029622380176
"TRIM71",-0.0355239495798319,0.306004838709677,-0.321108503405018,0.74922690107685,0.940257978343338,-6.3803315663055
"SQSTM1",-0.0449668067226892,12.9395193548387,-0.320973524701661,0.749328688665586,0.940257978343338,-6.38037441746717
"SMUG1",0.0429090336134443,8.66436290322581,0.320956233876941,0.749341728018898,0.940257978343338,-6.38037990542047
"DNAJC30",-0.0478422268907543,8.16575322580645,-0.320941728144206,0.749352667135832,0.940257978343338,-6.38038450918321
"PTCHD2",0.140931932773109,2.34572096774194,0.320868862388571,0.749407617711251,0.940269359457229,-6.38040763184472
"ADAM28",0.0897214285714298,7.29933064516129,0.320664002736639,0.749562116413042,0.940405632921266,-6.38047261240623
"GNRH2",0.0184168067226891,0.107220967741935,0.320424424578412,0.749742811783801,0.940574754205265,-6.38054855305769
"WNK2",-0.159463025210083,8.60795967741935,-0.320287507558711,0.749846084078211,0.940646731168444,-6.38059192713897
"ZNF547",-0.0516163865546257,5.6166870967742,-0.320161924613773,0.749940811469458,0.940707980796614,-6.38063169444404
"RSU1",-0.0530334033613453,11.4693564516129,-0.32004375818968,0.75002994809782,0.940762210436179,-6.38066909902904
"LDHC",0.15905756302521,3.05818225806452,0.3197300460857,0.750266607538757,0.940980739102238,-6.38076833519113
"AMDHD2",-0.0622600840336132,7.40551451612904,-0.319691083944392,0.750296001642904,0.940980739102238,-6.38078065326643
"RASL10A",-0.0947537815126038,3.17520967741935,-0.319384883300106,0.750527020706266,0.941201510383811,-6.38087740804972
